dataset,N,N_indexed,roles,users,shared_fraction,exception_rate,base_graph_bytes,vector_store_bytes,predicate_table_bytes,exception_bitmap_bytes,reverse_adjacency_bytes,bypass_overlay_bytes,key_metadata_bytes,audit_log_metadata_bytes,alignment_padding_bytes,total_lethe_bytes,per_role_index_bytes,per_user_index_bytes,memory_ratio_vs_shared,memory_ratio_vs_per_role,memory_ratio_vs_per_user
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.1,10692864000,7485004800,99023919,53464320,2127879935,543732134,32078592,14970009,58263917,13622276826,973050623999,940972032000000,1.0,0.01399956,1.44768e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.5,10692864000,7485004800,124686792,181778688,2127879935,868795200,32078592,32078592,96587141,14156748940,973050623999,940972032000000,1.0,0.01454883,1.50448e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.01,10692864000,7485004800,110543541,24593587,1967486976,183489546,32078592,11120578,28056421,13050233241,4063288320000,94097203200000,1.0,0.00321174,0.0001386889
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.1,10692864000,7485004800,116317688,53464320,1967486976,198887270,32078592,14970009,32059829,13108128684,4063288320000,94097203200000,1.0,0.00322599,0.0001393041
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.5,10692864000,7485004800,141980561,181778688,1967486976,267321600,32078592,32078592,49852755,13365441764,4063288320000,94097203200000,1.0,0.00328932,0.0001420387
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.01,10692864000,7485004800,110543541,24593587,2031644160,298330905,32078592,11120578,37243730,13238419093,4384074239999,94097203200000,1.0,0.00301966,0.0001406888
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.1,10692864000,7485004800,116317688,53464320,2031644160,336825216,32078592,14970009,43094865,13321258850,4384074239999,94097203200000,1.0,0.00303856,0.0001415691
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.5,10692864000,7485004800,141980561,181778688,2031644160,507911040,32078592,32078592,69099910,13689435543,4384074239999,94097203200000,1.0,0.00312254,0.0001454819
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.8,0.01,10692864000,7485004800,110543541,24593587,2095801344,413172264,32078592,11120578,46431038,13426604944,4704860160000,94097203200000,1.0,0.00285377,0.0001426887
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.8,0.1,10692864000,7485004800,116317688,53464320,2095801344,474763161,32078592,14970009,54129900,13534389014,4704860160000,94097203200000,1.0,0.00287668,0.0001438341
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.8,0.5,10692864000,7485004800,141980561,181778688,2095801344,748500480,32078592,32078592,88347065,14013429322,4704860160000,94097203200000,1.0,0.0029785,0.000148925
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.95,0.01,10692864000,7485004800,110543541,24593587,2127879935,470592944,32078592,11120578,51024693,13520697870,4865253120000,94097203200000,1.0,0.00277903,0.0001436886
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.95,0.1,10692864000,7485004800,116317688,53464320,2127879935,543732134,32078592,14970009,59647418,13640954096,4865253120000,94097203200000,1.0,0.00280375,0.0001449666
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.95,0.5,10692864000,7485004800,141980561,181778688,2127879935,868795200,32078592,32078592,97970643,14175426211,4865253120000,94097203200000,1.0,0.00291361,0.0001506466
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.2,0.01,10692864000,7485004800,110543541,24593587,1967486976,183489546,32078592,11120578,28056421,13050233241,4063288320000,940972032000000,1.0,0.00321174,1.38689e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.2,0.1,10692864000,7485004800,116317688,53464320,1967486976,198887270,32078592,14970009,32059829,13108128684,4063288320000,940972032000000,1.0,0.00322599,1.39304e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.2,0.5,10692864000,7485004800,141980561,181778688,1967486976,267321600,32078592,32078592,49852755,13365441764,4063288320000,940972032000000,1.0,0.00328932,1.42039e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.5,0.01,10692864000,7485004800,110543541,24593587,2031644160,298330905,32078592,11120578,37243730,13238419093,4384074239999,940972032000000,1.0,0.00301966,1.40689e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.5,0.1,10692864000,7485004800,116317688,53464320,2031644160,336825216,32078592,14970009,43094865,13321258850,4384074239999,940972032000000,1.0,0.00303856,1.41569e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.5,0.5,10692864000,7485004800,141980561,181778688,2031644160,507911040,32078592,32078592,69099910,13689435543,4384074239999,940972032000000,1.0,0.00312254,1.45482e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.8,0.01,10692864000,7485004800,110543541,24593587,2095801344,413172264,32078592,11120578,46431038,13426604944,4704860160000,940972032000000,1.0,0.00285377,1.42689e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.8,0.1,10692864000,7485004800,116317688,53464320,2095801344,474763161,32078592,14970009,54129900,13534389014,4704860160000,940972032000000,1.0,0.00287668,1.43834e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.8,0.5,10692864000,7485004800,141980561,181778688,2095801344,748500480,32078592,32078592,88347065,14013429322,4704860160000,940972032000000,1.0,0.0029785,1.48925e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.95,0.01,10692864000,7485004800,110543541,24593587,2127879935,470592944,32078592,11120578,51024693,13520697870,4865253120000,940972032000000,1.0,0.00277903,1.43689e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.95,0.1,10692864000,7485004800,116317688,53464320,2127879935,543732134,32078592,14970009,59647418,13640954096,4865253120000,940972032000000,1.0,0.00280375,1.44967e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,100000,0.95,0.5,10692864000,7485004800,141980561,181778688,2127879935,868795200,32078592,32078592,97970643,14175426211,4865253120000,940972032000000,1.0,0.00291361,1.50647e-05
