dataset,N,N_indexed,roles,users,shared_fraction,exception_rate,base_graph_bytes,vector_store_bytes,predicate_table_bytes,exception_bitmap_bytes,reverse_adjacency_bytes,bypass_overlay_bytes,key_metadata_bytes,audit_log_metadata_bytes,alignment_padding_bytes,total_lethe_bytes,per_role_index_bytes,per_user_index_bytes,memory_ratio_vs_shared,memory_ratio_vs_per_role,memory_ratio_vs_per_user
SIFT1M,1000000,1000000,10,1000,0.2,0.0,793600000,555520000,5096183,1587200,146022400,13491200,2380800,793600,1804430,964775813,6031360000,698368000000,1.0,0.15995991,0.001381472
SIFT1M,1000000,1000000,10,1000,0.2,0.01,793600000,555520000,5143799,1825280,146022400,13618176,2380800,825344,1837444,965253243,6031360000,698368000000,1.0,0.16003907,0.0013821556
SIFT1M,1000000,1000000,10,1000,0.2,0.05,793600000,555520000,5334263,2777600,146022400,14126080,2380800,952320,1969499,967162962,6031360000,698368000000,1.0,0.1603557,0.0013848901
SIFT1M,1000000,1000000,10,1000,0.2,0.1,793600000,555520000,5572343,3968000,146022400,14760960,2380800,1111040,2134568,969550111,6031360000,698368000000,1.0,0.16075149,0.0013883083
SIFT1M,1000000,1000000,10,1000,0.2,0.2,793600000,555520000,6048503,6348800,146022400,16030720,2380800,1428480,2464705,974324408,6031360000,698368000000,1.0,0.16154307,0.0013951447
SIFT1M,1000000,1000000,10,1000,0.2,0.5,793600000,555520000,7476983,13491200,146022400,19840000,2380800,2380800,3455118,988647301,6031360000,698368000000,1.0,0.16391781,0.0014156538
SIFT1M,1000000,1000000,10,1000,0.5,0.0,793600000,555520000,5096183,1587200,150784000,21824000,2380800,793600,2471054,978536837,6507520000,698368000000,1.0,0.15037016,0.0014011765
SIFT1M,1000000,1000000,10,1000,0.5,0.01,793600000,555520000,5143799,1825280,150784000,22141440,2380800,825344,2519305,979219968,6507520000,698368000000,1.0,0.15047514,0.0014021547
SIFT1M,1000000,1000000,10,1000,0.5,0.05,793600000,555520000,5334263,2777600,150784000,23411200,2380800,952320,2712309,981952492,6507520000,698368000000,1.0,0.15089504,0.0014060674
SIFT1M,1000000,1000000,10,1000,0.5,0.1,793600000,555520000,5572343,3968000,150784000,24998400,2380800,1111040,2953563,985368146,6507520000,698368000000,1.0,0.15141992,0.0014109583
SIFT1M,1000000,1000000,10,1000,0.5,0.2,793600000,555520000,6048503,6348800,150784000,28172800,2380800,1428480,3436072,992199455,6507520000,698368000000,1.0,0.15246967,0.0014207401
SIFT1M,1000000,1000000,10,1000,0.5,0.5,793600000,555520000,7476983,13491200,150784000,37696000,2380800,2380800,4883598,1012693381,6507520000,698368000000,1.0,0.15561894,0.0014500856
SIFT1M,1000000,1000000,10,1000,0.8,0.0,793600000,555520000,5096183,1587200,155545600,30156800,2380800,793600,3137678,992297861,6983680000,698368000000,1.0,0.14208811,0.0014208811
SIFT1M,1000000,1000000,10,1000,0.8,0.01,793600000,555520000,5143799,1825280,155545600,30664704,2380800,825344,3201166,993186693,6983680000,698368000000,1.0,0.14221538,0.0014221538
SIFT1M,1000000,1000000,10,1000,0.8,0.05,793600000,555520000,5334263,2777600,155545600,32696320,2380800,952320,3455118,996742021,6983680000,698368000000,1.0,0.14272447,0.0014272447
SIFT1M,1000000,1000000,10,1000,0.8,0.1,793600000,555520000,5572343,3968000,155545600,35235840,2380800,1111040,3772558,1001186181,6983680000,698368000000,1.0,0.14336083,0.0014336083
SIFT1M,1000000,1000000,10,1000,0.8,0.2,793600000,555520000,6048503,6348800,155545600,40314880,2380800,1428480,4407438,1010074501,6983680000,698368000000,1.0,0.14463356,0.0014463356
SIFT1M,1000000,1000000,10,1000,0.8,0.5,793600000,555520000,7476983,13491200,155545600,55552000,2380800,2380800,6312078,1036739461,6983680000,698368000000,1.0,0.14845174,0.0014845174
SIFT1M,1000000,1000000,10,1000,0.95,0.0,793600000,555520000,5096183,1587200,157926400,34323200,2380800,793600,3470990,999178373,7221759999,698368000000,1.0,0.13835663,0.0014307333
SIFT1M,1000000,1000000,10,1000,0.95,0.01,793600000,555520000,5143799,1825280,157926400,34926336,2380800,825344,3542097,1000170056,7221759999,698368000000,1.0,0.13849395,0.0014321533
SIFT1M,1000000,1000000,10,1000,0.95,0.05,793600000,555520000,5334263,2777600,157926400,37338880,2380800,952320,3826523,1004136786,7221759999,698368000000,1.0,0.13904322,0.0014378333
SIFT1M,1000000,1000000,10,1000,0.95,0.1,793600000,555520000,5572343,3968000,157926400,40354560,2380800,1111040,4182056,1009095199,7221759999,698368000000,1.0,0.13972982,0.0014449333
SIFT1M,1000000,1000000,10,1000,0.95,0.2,793600000,555520000,6048503,6348800,157926400,46385920,2380800,1428480,4893121,1019012024,7221759999,698368000000,1.0,0.141103,0.0014591333
SIFT1M,1000000,1000000,10,1000,0.95,0.5,793600000,555520000,7476983,13491200,157926400,64480000,2380800,2380800,7026318,1048762501,7221759999,698368000000,1.0,0.14522256,0.0015017333
SIFT1M,1000000,1000000,10,10000,0.2,0.0,793600000,555520000,5096183,1587200,146022400,13491200,2380800,793600,1804430,964775813,6031360000,6983680000000,1.0,0.15995991,0.0001381472
SIFT1M,1000000,1000000,10,10000,0.2,0.01,793600000,555520000,5143799,1825280,146022400,13618176,2380800,825344,1837444,965253243,6031360000,6983680000000,1.0,0.16003907,0.0001382156
SIFT1M,1000000,1000000,10,10000,0.2,0.05,793600000,555520000,5334263,2777600,146022400,14126080,2380800,952320,1969499,967162962,6031360000,6983680000000,1.0,0.1603557,0.000138489
SIFT1M,1000000,1000000,10,10000,0.2,0.1,793600000,555520000,5572343,3968000,146022400,14760960,2380800,1111040,2134568,969550111,6031360000,6983680000000,1.0,0.16075149,0.0001388308
SIFT1M,1000000,1000000,10,10000,0.2,0.2,793600000,555520000,6048503,6348800,146022400,16030720,2380800,1428480,2464705,974324408,6031360000,6983680000000,1.0,0.16154307,0.0001395145
SIFT1M,1000000,1000000,10,10000,0.2,0.5,793600000,555520000,7476983,13491200,146022400,19840000,2380800,2380800,3455118,988647301,6031360000,6983680000000,1.0,0.16391781,0.0001415654
SIFT1M,1000000,1000000,10,10000,0.5,0.0,793600000,555520000,5096183,1587200,150784000,21824000,2380800,793600,2471054,978536837,6507520000,6983680000000,1.0,0.15037016,0.0001401177
SIFT1M,1000000,1000000,10,10000,0.5,0.01,793600000,555520000,5143799,1825280,150784000,22141440,2380800,825344,2519305,979219968,6507520000,6983680000000,1.0,0.15047514,0.0001402155
SIFT1M,1000000,1000000,10,10000,0.5,0.05,793600000,555520000,5334263,2777600,150784000,23411200,2380800,952320,2712309,981952492,6507520000,6983680000000,1.0,0.15089504,0.0001406067
SIFT1M,1000000,1000000,10,10000,0.5,0.1,793600000,555520000,5572343,3968000,150784000,24998400,2380800,1111040,2953563,985368146,6507520000,6983680000000,1.0,0.15141992,0.0001410958
SIFT1M,1000000,1000000,10,10000,0.5,0.2,793600000,555520000,6048503,6348800,150784000,28172800,2380800,1428480,3436072,992199455,6507520000,6983680000000,1.0,0.15246967,0.000142074
SIFT1M,1000000,1000000,10,10000,0.5,0.5,793600000,555520000,7476983,13491200,150784000,37696000,2380800,2380800,4883598,1012693381,6507520000,6983680000000,1.0,0.15561894,0.0001450086
SIFT1M,1000000,1000000,10,10000,0.8,0.0,793600000,555520000,5096183,1587200,155545600,30156800,2380800,793600,3137678,992297861,6983680000,6983680000000,1.0,0.14208811,0.0001420881
SIFT1M,1000000,1000000,10,10000,0.8,0.01,793600000,555520000,5143799,1825280,155545600,30664704,2380800,825344,3201166,993186693,6983680000,6983680000000,1.0,0.14221538,0.0001422154
SIFT1M,1000000,1000000,10,10000,0.8,0.05,793600000,555520000,5334263,2777600,155545600,32696320,2380800,952320,3455118,996742021,6983680000,6983680000000,1.0,0.14272447,0.0001427245
SIFT1M,1000000,1000000,10,10000,0.8,0.1,793600000,555520000,5572343,3968000,155545600,35235840,2380800,1111040,3772558,1001186181,6983680000,6983680000000,1.0,0.14336083,0.0001433608
SIFT1M,1000000,1000000,10,10000,0.8,0.2,793600000,555520000,6048503,6348800,155545600,40314880,2380800,1428480,4407438,1010074501,6983680000,6983680000000,1.0,0.14463356,0.0001446336
SIFT1M,1000000,1000000,10,10000,0.8,0.5,793600000,555520000,7476983,13491200,155545600,55552000,2380800,2380800,6312078,1036739461,6983680000,6983680000000,1.0,0.14845174,0.0001484517
SIFT1M,1000000,1000000,10,10000,0.95,0.0,793600000,555520000,5096183,1587200,157926400,34323200,2380800,793600,3470990,999178373,7221759999,6983680000000,1.0,0.13835663,0.0001430733
SIFT1M,1000000,1000000,10,10000,0.95,0.01,793600000,555520000,5143799,1825280,157926400,34926336,2380800,825344,3542097,1000170056,7221759999,6983680000000,1.0,0.13849395,0.0001432153
SIFT1M,1000000,1000000,10,10000,0.95,0.05,793600000,555520000,5334263,2777600,157926400,37338880,2380800,952320,3826523,1004136786,7221759999,6983680000000,1.0,0.13904322,0.0001437833
SIFT1M,1000000,1000000,10,10000,0.95,0.1,793600000,555520000,5572343,3968000,157926400,40354560,2380800,1111040,4182056,1009095199,7221759999,6983680000000,1.0,0.13972982,0.0001444933
SIFT1M,1000000,1000000,10,10000,0.95,0.2,793600000,555520000,6048503,6348800,157926400,46385920,2380800,1428480,4893121,1019012024,7221759999,6983680000000,1.0,0.141103,0.0001459133
SIFT1M,1000000,1000000,10,10000,0.95,0.5,793600000,555520000,7476983,13491200,157926400,64480000,2380800,2380800,7026318,1048762501,7221759999,6983680000000,1.0,0.14522256,0.0001501733
SIFT1M,1000000,1000000,10,100000,0.2,0.0,793600000,555520000,5096183,1587200,146022400,13491200,2380800,793600,1804430,964775813,6031360000,69836800000000,1.0,0.15995991,1.38147e-05
SIFT1M,1000000,1000000,10,100000,0.2,0.01,793600000,555520000,5143799,1825280,146022400,13618176,2380800,825344,1837444,965253243,6031360000,69836800000000,1.0,0.16003907,1.38216e-05
SIFT1M,1000000,1000000,10,100000,0.2,0.05,793600000,555520000,5334263,2777600,146022400,14126080,2380800,952320,1969499,967162962,6031360000,69836800000000,1.0,0.1603557,1.38489e-05
SIFT1M,1000000,1000000,10,100000,0.2,0.1,793600000,555520000,5572343,3968000,146022400,14760960,2380800,1111040,2134568,969550111,6031360000,69836800000000,1.0,0.16075149,1.38831e-05
SIFT1M,1000000,1000000,10,100000,0.2,0.2,793600000,555520000,6048503,6348800,146022400,16030720,2380800,1428480,2464705,974324408,6031360000,69836800000000,1.0,0.16154307,1.39514e-05
SIFT1M,1000000,1000000,10,100000,0.2,0.5,793600000,555520000,7476983,13491200,146022400,19840000,2380800,2380800,3455118,988647301,6031360000,69836800000000,1.0,0.16391781,1.41565e-05
SIFT1M,1000000,1000000,10,100000,0.5,0.0,793600000,555520000,5096183,1587200,150784000,21824000,2380800,793600,2471054,978536837,6507520000,69836800000000,1.0,0.15037016,1.40118e-05
SIFT1M,1000000,1000000,10,100000,0.5,0.01,793600000,555520000,5143799,1825280,150784000,22141440,2380800,825344,2519305,979219968,6507520000,69836800000000,1.0,0.15047514,1.40215e-05
SIFT1M,1000000,1000000,10,100000,0.5,0.05,793600000,555520000,5334263,2777600,150784000,23411200,2380800,952320,2712309,981952492,6507520000,69836800000000,1.0,0.15089504,1.40607e-05
SIFT1M,1000000,1000000,10,100000,0.5,0.1,793600000,555520000,5572343,3968000,150784000,24998400,2380800,1111040,2953563,985368146,6507520000,69836800000000,1.0,0.15141992,1.41096e-05
SIFT1M,1000000,1000000,10,100000,0.5,0.2,793600000,555520000,6048503,6348800,150784000,28172800,2380800,1428480,3436072,992199455,6507520000,69836800000000,1.0,0.15246967,1.42074e-05
SIFT1M,1000000,1000000,10,100000,0.5,0.5,793600000,555520000,7476983,13491200,150784000,37696000,2380800,2380800,4883598,1012693381,6507520000,69836800000000,1.0,0.15561894,1.45009e-05
SIFT1M,1000000,1000000,10,100000,0.8,0.0,793600000,555520000,5096183,1587200,155545600,30156800,2380800,793600,3137678,992297861,6983680000,69836800000000,1.0,0.14208811,1.42088e-05
SIFT1M,1000000,1000000,10,100000,0.8,0.01,793600000,555520000,5143799,1825280,155545600,30664704,2380800,825344,3201166,993186693,6983680000,69836800000000,1.0,0.14221538,1.42215e-05
SIFT1M,1000000,1000000,10,100000,0.8,0.05,793600000,555520000,5334263,2777600,155545600,32696320,2380800,952320,3455118,996742021,6983680000,69836800000000,1.0,0.14272447,1.42724e-05
SIFT1M,1000000,1000000,10,100000,0.8,0.1,793600000,555520000,5572343,3968000,155545600,35235840,2380800,1111040,3772558,1001186181,6983680000,69836800000000,1.0,0.14336083,1.43361e-05
SIFT1M,1000000,1000000,10,100000,0.8,0.2,793600000,555520000,6048503,6348800,155545600,40314880,2380800,1428480,4407438,1010074501,6983680000,69836800000000,1.0,0.14463356,1.44634e-05
SIFT1M,1000000,1000000,10,100000,0.8,0.5,793600000,555520000,7476983,13491200,155545600,55552000,2380800,2380800,6312078,1036739461,6983680000,69836800000000,1.0,0.14845174,1.48452e-05
SIFT1M,1000000,1000000,10,100000,0.95,0.0,793600000,555520000,5096183,1587200,157926400,34323200,2380800,793600,3470990,999178373,7221759999,69836800000000,1.0,0.13835663,1.43073e-05
SIFT1M,1000000,1000000,10,100000,0.95,0.01,793600000,555520000,5143799,1825280,157926400,34926336,2380800,825344,3542097,1000170056,7221759999,69836800000000,1.0,0.13849395,1.43215e-05
SIFT1M,1000000,1000000,10,100000,0.95,0.05,793600000,555520000,5334263,2777600,157926400,37338880,2380800,952320,3826523,1004136786,7221759999,69836800000000,1.0,0.13904322,1.43783e-05
SIFT1M,1000000,1000000,10,100000,0.95,0.1,793600000,555520000,5572343,3968000,157926400,40354560,2380800,1111040,4182056,1009095199,7221759999,69836800000000,1.0,0.13972982,1.44493e-05
SIFT1M,1000000,1000000,10,100000,0.95,0.2,793600000,555520000,6048503,6348800,157926400,46385920,2380800,1428480,4893121,1019012024,7221759999,69836800000000,1.0,0.141103,1.45913e-05
SIFT1M,1000000,1000000,10,100000,0.95,0.5,793600000,555520000,7476983,13491200,157926400,64480000,2380800,2380800,7026318,1048762501,7221759999,69836800000000,1.0,0.14522256,1.50173e-05
SIFT1M,1000000,1000000,50,1000,0.2,0.0,793600000,555520000,6325545,1587200,146022400,13491200,2380800,793600,1902779,966103524,30156800000,698368000000,1.0,0.03203601,0.0013833731
SIFT1M,1000000,1000000,50,1000,0.2,0.01,793600000,555520000,6373161,1825280,146022400,13618176,2380800,825344,1935793,966580954,30156800000,698368000000,1.0,0.03205184,0.0013840568
SIFT1M,1000000,1000000,50,1000,0.2,0.05,793600000,555520000,6563625,2777600,146022400,14126080,2380800,952320,2067848,968490673,30156800000,698368000000,1.0,0.03211517,0.0013867913
SIFT1M,1000000,1000000,50,1000,0.2,0.1,793600000,555520000,6801705,3968000,146022400,14760960,2380800,1111040,2232917,970877822,30156800000,698368000000,1.0,0.03219433,0.0013902095
SIFT1M,1000000,1000000,50,1000,0.2,0.2,793600000,555520000,7277865,6348800,146022400,16030720,2380800,1428480,2563054,975652119,30156800000,698368000000,1.0,0.03235264,0.0013970459
SIFT1M,1000000,1000000,50,1000,0.2,0.5,793600000,555520000,8706345,13491200,146022400,19840000,2380800,2380800,3553467,989975012,30156800000,698368000000,1.0,0.03282759,0.0014175549
SIFT1M,1000000,1000000,50,1000,0.5,0.0,793600000,555520000,6325545,1587200,150784000,21824000,2380800,793600,2569403,979864548,32537599999,698368000000,1.0,0.03011484,0.0014030777
SIFT1M,1000000,1000000,50,1000,0.5,0.01,793600000,555520000,6373161,1825280,150784000,22141440,2380800,825344,2617654,980547679,32537599999,698368000000,1.0,0.03013583,0.0014040559
SIFT1M,1000000,1000000,50,1000,0.5,0.05,793600000,555520000,6563625,2777600,150784000,23411200,2380800,952320,2810658,983280203,32537599999,698368000000,1.0,0.03021981,0.0014079686
SIFT1M,1000000,1000000,50,1000,0.5,0.1,793600000,555520000,6801705,3968000,150784000,24998400,2380800,1111040,3051912,986695857,32537599999,698368000000,1.0,0.03032479,0.0014128595
SIFT1M,1000000,1000000,50,1000,0.5,0.2,793600000,555520000,7277865,6348800,150784000,28172800,2380800,1428480,3534421,993527166,32537599999,698368000000,1.0,0.03053474,0.0014226413
SIFT1M,1000000,1000000,50,1000,0.5,0.5,793600000,555520000,8706345,13491200,150784000,37696000,2380800,2380800,4981947,1014021092,32537599999,698368000000,1.0,0.03116459,0.0014519868
SIFT1M,1000000,1000000,50,1000,0.8,0.0,793600000,555520000,6325545,1587200,155545600,30156800,2380800,793600,3236027,993625572,34918400000,698368000000,1.0,0.02845564,0.0014227822
SIFT1M,1000000,1000000,50,1000,0.8,0.01,793600000,555520000,6373161,1825280,155545600,30664704,2380800,825344,3299515,994514404,34918400000,698368000000,1.0,0.0284811,0.0014240549
SIFT1M,1000000,1000000,50,1000,0.8,0.05,793600000,555520000,6563625,2777600,155545600,32696320,2380800,952320,3553467,998069732,34918400000,698368000000,1.0,0.02858292,0.0014291459
SIFT1M,1000000,1000000,50,1000,0.8,0.1,793600000,555520000,6801705,3968000,155545600,35235840,2380800,1111040,3870907,1002513892,34918400000,698368000000,1.0,0.02871019,0.0014355095
SIFT1M,1000000,1000000,50,1000,0.8,0.2,793600000,555520000,7277865,6348800,155545600,40314880,2380800,1428480,4505787,1011402212,34918400000,698368000000,1.0,0.02896474,0.0014482368
SIFT1M,1000000,1000000,50,1000,0.8,0.5,793600000,555520000,8706345,13491200,155545600,55552000,2380800,2380800,6410427,1038067172,34918400000,698368000000,1.0,0.02972837,0.0014864186
SIFT1M,1000000,1000000,50,1000,0.95,0.0,793600000,555520000,6325545,1587200,157926400,34323200,2380800,793600,3569339,1000506084,36108800000,698368000000,1.0,0.0277081,0.0014326345
SIFT1M,1000000,1000000,50,1000,0.95,0.01,793600000,555520000,6373161,1825280,157926400,34926336,2380800,825344,3640446,1001497767,36108800000,698368000000,1.0,0.02773556,0.0014340545
SIFT1M,1000000,1000000,50,1000,0.95,0.05,793600000,555520000,6563625,2777600,157926400,37338880,2380800,952320,3924872,1005464497,36108800000,698368000000,1.0,0.02784541,0.0014397345
SIFT1M,1000000,1000000,50,1000,0.95,0.1,793600000,555520000,6801705,3968000,157926400,40354560,2380800,1111040,4280405,1010422910,36108800000,698368000000,1.0,0.02798273,0.0014468345
SIFT1M,1000000,1000000,50,1000,0.95,0.2,793600000,555520000,7277865,6348800,157926400,46385920,2380800,1428480,4991470,1020339735,36108800000,698368000000,1.0,0.02825737,0.0014610345
SIFT1M,1000000,1000000,50,1000,0.95,0.5,793600000,555520000,8706345,13491200,157926400,64480000,2380800,2380800,7124667,1050090212,36108800000,698368000000,1.0,0.02908128,0.0015036345
SIFT1M,1000000,1000000,50,10000,0.2,0.0,793600000,555520000,6325545,1587200,146022400,13491200,2380800,793600,1902779,966103524,30156800000,6983680000000,1.0,0.03203601,0.0001383373
SIFT1M,1000000,1000000,50,10000,0.2,0.01,793600000,555520000,6373161,1825280,146022400,13618176,2380800,825344,1935793,966580954,30156800000,6983680000000,1.0,0.03205184,0.0001384057
SIFT1M,1000000,1000000,50,10000,0.2,0.05,793600000,555520000,6563625,2777600,146022400,14126080,2380800,952320,2067848,968490673,30156800000,6983680000000,1.0,0.03211517,0.0001386791
SIFT1M,1000000,1000000,50,10000,0.2,0.1,793600000,555520000,6801705,3968000,146022400,14760960,2380800,1111040,2232917,970877822,30156800000,6983680000000,1.0,0.03219433,0.0001390209
SIFT1M,1000000,1000000,50,10000,0.2,0.2,793600000,555520000,7277865,6348800,146022400,16030720,2380800,1428480,2563054,975652119,30156800000,6983680000000,1.0,0.03235264,0.0001397046
SIFT1M,1000000,1000000,50,10000,0.2,0.5,793600000,555520000,8706345,13491200,146022400,19840000,2380800,2380800,3553467,989975012,30156800000,6983680000000,1.0,0.03282759,0.0001417555
SIFT1M,1000000,1000000,50,10000,0.5,0.0,793600000,555520000,6325545,1587200,150784000,21824000,2380800,793600,2569403,979864548,32537599999,6983680000000,1.0,0.03011484,0.0001403078
SIFT1M,1000000,1000000,50,10000,0.5,0.01,793600000,555520000,6373161,1825280,150784000,22141440,2380800,825344,2617654,980547679,32537599999,6983680000000,1.0,0.03013583,0.0001404056
SIFT1M,1000000,1000000,50,10000,0.5,0.05,793600000,555520000,6563625,2777600,150784000,23411200,2380800,952320,2810658,983280203,32537599999,6983680000000,1.0,0.03021981,0.0001407969
SIFT1M,1000000,1000000,50,10000,0.5,0.1,793600000,555520000,6801705,3968000,150784000,24998400,2380800,1111040,3051912,986695857,32537599999,6983680000000,1.0,0.03032479,0.0001412859
SIFT1M,1000000,1000000,50,10000,0.5,0.2,793600000,555520000,7277865,6348800,150784000,28172800,2380800,1428480,3534421,993527166,32537599999,6983680000000,1.0,0.03053474,0.0001422641
SIFT1M,1000000,1000000,50,10000,0.5,0.5,793600000,555520000,8706345,13491200,150784000,37696000,2380800,2380800,4981947,1014021092,32537599999,6983680000000,1.0,0.03116459,0.0001451987
SIFT1M,1000000,1000000,50,10000,0.8,0.0,793600000,555520000,6325545,1587200,155545600,30156800,2380800,793600,3236027,993625572,34918400000,6983680000000,1.0,0.02845564,0.0001422782
SIFT1M,1000000,1000000,50,10000,0.8,0.01,793600000,555520000,6373161,1825280,155545600,30664704,2380800,825344,3299515,994514404,34918400000,6983680000000,1.0,0.0284811,0.0001424055
SIFT1M,1000000,1000000,50,10000,0.8,0.05,793600000,555520000,6563625,2777600,155545600,32696320,2380800,952320,3553467,998069732,34918400000,6983680000000,1.0,0.02858292,0.0001429146
SIFT1M,1000000,1000000,50,10000,0.8,0.1,793600000,555520000,6801705,3968000,155545600,35235840,2380800,1111040,3870907,1002513892,34918400000,6983680000000,1.0,0.02871019,0.0001435509
SIFT1M,1000000,1000000,50,10000,0.8,0.2,793600000,555520000,7277865,6348800,155545600,40314880,2380800,1428480,4505787,1011402212,34918400000,6983680000000,1.0,0.02896474,0.0001448237
SIFT1M,1000000,1000000,50,10000,0.8,0.5,793600000,555520000,8706345,13491200,155545600,55552000,2380800,2380800,6410427,1038067172,34918400000,6983680000000,1.0,0.02972837,0.0001486419
SIFT1M,1000000,1000000,50,10000,0.95,0.0,793600000,555520000,6325545,1587200,157926400,34323200,2380800,793600,3569339,1000506084,36108800000,6983680000000,1.0,0.0277081,0.0001432634
SIFT1M,1000000,1000000,50,10000,0.95,0.01,793600000,555520000,6373161,1825280,157926400,34926336,2380800,825344,3640446,1001497767,36108800000,6983680000000,1.0,0.02773556,0.0001434054
SIFT1M,1000000,1000000,50,10000,0.95,0.05,793600000,555520000,6563625,2777600,157926400,37338880,2380800,952320,3924872,1005464497,36108800000,6983680000000,1.0,0.02784541,0.0001439734
SIFT1M,1000000,1000000,50,10000,0.95,0.1,793600000,555520000,6801705,3968000,157926400,40354560,2380800,1111040,4280405,1010422910,36108800000,6983680000000,1.0,0.02798273,0.0001446834
SIFT1M,1000000,1000000,50,10000,0.95,0.2,793600000,555520000,7277865,6348800,157926400,46385920,2380800,1428480,4991470,1020339735,36108800000,6983680000000,1.0,0.02825737,0.0001461034
SIFT1M,1000000,1000000,50,10000,0.95,0.5,793600000,555520000,8706345,13491200,157926400,64480000,2380800,2380800,7124667,1050090212,36108800000,6983680000000,1.0,0.02908128,0.0001503634
SIFT1M,1000000,1000000,50,100000,0.2,0.0,793600000,555520000,6325545,1587200,146022400,13491200,2380800,793600,1902779,966103524,30156800000,69836800000000,1.0,0.03203601,1.38337e-05
SIFT1M,1000000,1000000,50,100000,0.2,0.01,793600000,555520000,6373161,1825280,146022400,13618176,2380800,825344,1935793,966580954,30156800000,69836800000000,1.0,0.03205184,1.38406e-05
SIFT1M,1000000,1000000,50,100000,0.2,0.05,793600000,555520000,6563625,2777600,146022400,14126080,2380800,952320,2067848,968490673,30156800000,69836800000000,1.0,0.03211517,1.38679e-05
SIFT1M,1000000,1000000,50,100000,0.2,0.1,793600000,555520000,6801705,3968000,146022400,14760960,2380800,1111040,2232917,970877822,30156800000,69836800000000,1.0,0.03219433,1.39021e-05
SIFT1M,1000000,1000000,50,100000,0.2,0.2,793600000,555520000,7277865,6348800,146022400,16030720,2380800,1428480,2563054,975652119,30156800000,69836800000000,1.0,0.03235264,1.39705e-05
SIFT1M,1000000,1000000,50,100000,0.2,0.5,793600000,555520000,8706345,13491200,146022400,19840000,2380800,2380800,3553467,989975012,30156800000,69836800000000,1.0,0.03282759,1.41755e-05
SIFT1M,1000000,1000000,50,100000,0.5,0.0,793600000,555520000,6325545,1587200,150784000,21824000,2380800,793600,2569403,979864548,32537599999,69836800000000,1.0,0.03011484,1.40308e-05
SIFT1M,1000000,1000000,50,100000,0.5,0.01,793600000,555520000,6373161,1825280,150784000,22141440,2380800,825344,2617654,980547679,32537599999,69836800000000,1.0,0.03013583,1.40406e-05
SIFT1M,1000000,1000000,50,100000,0.5,0.05,793600000,555520000,6563625,2777600,150784000,23411200,2380800,952320,2810658,983280203,32537599999,69836800000000,1.0,0.03021981,1.40797e-05
SIFT1M,1000000,1000000,50,100000,0.5,0.1,793600000,555520000,6801705,3968000,150784000,24998400,2380800,1111040,3051912,986695857,32537599999,69836800000000,1.0,0.03032479,1.41286e-05
SIFT1M,1000000,1000000,50,100000,0.5,0.2,793600000,555520000,7277865,6348800,150784000,28172800,2380800,1428480,3534421,993527166,32537599999,69836800000000,1.0,0.03053474,1.42264e-05
SIFT1M,1000000,1000000,50,100000,0.5,0.5,793600000,555520000,8706345,13491200,150784000,37696000,2380800,2380800,4981947,1014021092,32537599999,69836800000000,1.0,0.03116459,1.45199e-05
SIFT1M,1000000,1000000,50,100000,0.8,0.0,793600000,555520000,6325545,1587200,155545600,30156800,2380800,793600,3236027,993625572,34918400000,69836800000000,1.0,0.02845564,1.42278e-05
SIFT1M,1000000,1000000,50,100000,0.8,0.01,793600000,555520000,6373161,1825280,155545600,30664704,2380800,825344,3299515,994514404,34918400000,69836800000000,1.0,0.0284811,1.42405e-05
SIFT1M,1000000,1000000,50,100000,0.8,0.05,793600000,555520000,6563625,2777600,155545600,32696320,2380800,952320,3553467,998069732,34918400000,69836800000000,1.0,0.02858292,1.42915e-05
SIFT1M,1000000,1000000,50,100000,0.8,0.1,793600000,555520000,6801705,3968000,155545600,35235840,2380800,1111040,3870907,1002513892,34918400000,69836800000000,1.0,0.02871019,1.43551e-05
SIFT1M,1000000,1000000,50,100000,0.8,0.2,793600000,555520000,7277865,6348800,155545600,40314880,2380800,1428480,4505787,1011402212,34918400000,69836800000000,1.0,0.02896474,1.44824e-05
SIFT1M,1000000,1000000,50,100000,0.8,0.5,793600000,555520000,8706345,13491200,155545600,55552000,2380800,2380800,6410427,1038067172,34918400000,69836800000000,1.0,0.02972837,1.48642e-05
SIFT1M,1000000,1000000,50,100000,0.95,0.0,793600000,555520000,6325545,1587200,157926400,34323200,2380800,793600,3569339,1000506084,36108800000,69836800000000,1.0,0.0277081,1.43263e-05
SIFT1M,1000000,1000000,50,100000,0.95,0.01,793600000,555520000,6373161,1825280,157926400,34926336,2380800,825344,3640446,1001497767,36108800000,69836800000000,1.0,0.02773556,1.43405e-05
SIFT1M,1000000,1000000,50,100000,0.95,0.05,793600000,555520000,6563625,2777600,157926400,37338880,2380800,952320,3924872,1005464497,36108800000,69836800000000,1.0,0.02784541,1.43973e-05
SIFT1M,1000000,1000000,50,100000,0.95,0.1,793600000,555520000,6801705,3968000,157926400,40354560,2380800,1111040,4280405,1010422910,36108800000,69836800000000,1.0,0.02798273,1.44683e-05
SIFT1M,1000000,1000000,50,100000,0.95,0.2,793600000,555520000,7277865,6348800,157926400,46385920,2380800,1428480,4991470,1020339735,36108800000,69836800000000,1.0,0.02825737,1.46103e-05
